Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Customer_Segments,Product_ID,Product_Name,Category,Region,State,City,Quantity,Unit_Price,Discount,Sales_Amount,Cost_Price,Profit,Payment_Mode,Delivery_Status,Supplier_Name,Supplier_Email,Stock_Left,Auto_Reorder,Reorder_Quantity
ORD1791,07-08-2025,12-08-2025,CUST561,Tammy Ellis,Consumer,PROD9591,Notebook,Office Supplies,North,Illinois,Christopherborough,7,1678,15,9984.1,6641.23,3342.87,Cash,Returned,"Bishop, Parks and Camacho",copelandraymond@owen.com,35,No,0
ORD1792,20-11-2024,27-11-2024,CUST732,Brian Reed,Consumer,PROD5954,Headphones,Electronics,West,Idaho,Lake Laurabury,7,3440,20,19264,15618.67,3645.33,Net Banking,Cancelled,Adams Inc,hansonconnor@chapman.com,3,Yes,26
ORD1793,31-07-2025,04-08-2025,CUST839,John Robbins,Corporate,PROD1791,Study Table,Furniture,East,Florida,Stephanieside,2,311,10,559.8,379.21,180.59,Net Banking,Cancelled,Bell-Owens,uferrell@bailey.com,14,No,0
ORD1794,10-07-2024,12-07-2024,CUST912,Robert Monroe,Home Office,PROD8364,Sugar,Grocery,North,Louisiana,Ryanshire,5,2860,20,11440,8159.78,3280.22,Credit Card,Delivered,Miller-Miller,ricekaren@gordon.com,44,No,0
ORD1795,17-07-2024,23-07-2024,CUST433,Peter Watts,Home Office,PROD4593,Sugar,Grocery,East,Colorado,Port Brenda,6,4066,0,24396,16780.48,7615.52,Credit Card,Returned,Miller-Salazar,hhill@ortega-vargas.info,6,Yes,41
ORD1796,24-09-2025,28-09-2025,CUST662,Steven Lopez,Consumer,PROD1988,Juice Pack,Grocery,East,California,Michelleshire,1,4789,15,4070.65,3083.87,986.78,Credit Card,Cancelled,Mcintyre PLC,allen21@bradley.com,36,No,0
ORD1797,10-05-2025,14-05-2025,CUST202,Amber Maldonado,Home Office,PROD5978,Sugar,Grocery,South,Wyoming,West Leslie,7,3261,20,18261.6,15401.61,2859.99,Net Banking,Cancelled,"Davis, Bailey and Brown",amyenglish@page.biz,23,No,0
ORD1798,27-05-2024,31-05-2024,CUST599,Patricia Hall,Corporate,PROD9426,Mouse,Electronics,East,Rhode Island,New Erik,6,1440,10,7776,5604.29,2171.71,Net Banking,Delivered,Gray PLC,dhall@king.net,38,No,0
ORD1799,12-03-2024,15-03-2024,CUST105,Anna Gray,Home Office,PROD9574,File Folder,Office Supplies,South,Virginia,Mooneyfurt,2,582,20,931.2,715.98,215.22,Credit Card,Pending,Crawford-Chapman,brett34@leon.com,11,No,0
ORD1800,16-12-2024,23-12-2024,CUST519,Tiffany Miller,Home Office,PROD6571,Bookshelf,Furniture,West,Massachusetts,South Josephmouth,10,2688,15,22848,13848.6,8999.4,UPI,Cancelled,"Palmer, Martinez and Osborne",stricklandelizabeth@vaughn.com,21,No,0
ORD1801,06-02-2025,13-02-2025,CUST504,Christina Marshall,Home Office,PROD5108,Bookshelf,Furniture,South,Vermont,Amystad,10,2461,15,20918.5,17282.45,3636.05,Net Banking,Delivered,Church-Clark,warrensean@daugherty.com,32,No,0
ORD1802,31-07-2024,01-08-2024,CUST746,Christopher Mckee,Corporate,PROD1442,Sugar,Grocery,North,Georgia,Lake Heather,10,344,5,3268,2633.94,634.06,Credit Card,Delivered,"Fox, Grant and Figueroa",robersonjavier@sparks.com,23,No,0
ORD1803,03-08-2024,06-08-2024,CUST209,Eric Brown,Home Office,PROD5859,Notebook,Office Supplies,North,Delaware,Tonyaside,6,1015,10,5481,4865.07,615.93,Credit Card,Delivered,"Winters, Carpenter and Smith",michael94@newton.net,32,No,0
ORD1804,19-06-2025,24-06-2025,CUST825,Jillian Horton,Home Office,PROD1566,Cooking Oil,Grocery,West,Nebraska,South Tammy,8,4263,5,32398.8,21898.72,10500.08,Cash,Pending,Baker and Sons,udaniels@ellis.com,11,No,0
ORD1805,25-03-2025,01-04-2025,CUST277,Joseph Crawford,Consumer,PROD5914,Monitor,Electronics,West,Kentucky,Crystalburgh,5,2437,15,10357.25,8775,1582.25,UPI,Delivered,Bush Group,clarkashley@johns.com,27,No,0
ORD1806,09-07-2025,15-07-2025,CUST613,April Castro,Consumer,PROD8565,Snacks,Grocery,South,Idaho,North Stevenport,8,2578,10,18561.6,13388.63,5172.97,Credit Card,Delivered,"Vasquez, Arellano and Thomas",qholmes@cooke-lamb.info,40,No,0
ORD1807,12-06-2025,18-06-2025,CUST215,Brittany Garcia,Consumer,PROD5019,Dining Table,Furniture,South,South Carolina,Rosalesview,5,136,10,612,489.12,122.88,UPI,Cancelled,"Campos, Phillips and Holmes",john95@frank.info,37,No,0
ORD1808,10-12-2024,11-12-2024,CUST142,Tyrone Williamson,Home Office,PROD4557,Pen,Office Supplies,West,South Dakota,Paulmouth,10,3064,10,27576,21489.55,6086.45,Credit Card,Pending,Woodard Inc,smithamy@santiago.org,30,No,0
ORD1809,16-08-2024,19-08-2024,CUST982,Barry Andersen,Home Office,PROD2728,File Folder,Office Supplies,North,New Mexico,East Brent,2,3077,20,4923.2,3913.25,1009.95,Net Banking,Delivered,"Vargas, Jones and Graham",michaelortega@fuller-wheeler.net,4,Yes,36
ORD1810,09-06-2025,14-06-2025,CUST940,Lisa Mendoza,Consumer,PROD4668,Cooking Oil,Grocery,North,Texas,Sotoport,6,1963,0,11778,10366.22,1411.78,Cash,Pending,Diaz Group,frederickharper@henderson.com,38,No,0
ORD1811,12-09-2024,17-09-2024,CUST701,Amanda Golden,Corporate,PROD9768,Monitor,Electronics,West,Wisconsin,South David,9,1700,0,15300,11872.93,3427.07,UPI,Delivered,Lawrence-Davis,perkinsmelissa@knight.com,42,No,0
ORD1812,25-08-2024,27-08-2024,CUST309,Lindsay Castillo,Home Office,PROD2492,Notebook,Office Supplies,North,Louisiana,Richardfurt,5,1251,15,5316.75,4734.05,582.7,Net Banking,Returned,Bush-Bryant,kimberly32@lewis.com,2,Yes,40
ORD1813,02-04-2025,07-04-2025,CUST148,Amber Rivera,Consumer,PROD7430,Juice Pack,Grocery,West,Michigan,Angelaport,5,4784,20,19136,16039.43,3096.57,UPI,Pending,"Scott, Robertson and Huerta",lisaharper@ramirez.org,37,No,0
ORD1814,15-07-2025,17-07-2025,CUST270,Jennifer Armstrong,Corporate,PROD4046,Calculator,Office Supplies,West,Alabama,New Jill,1,4935,0,4935,4248.62,686.38,Credit Card,Returned,Hale LLC,miranda65@whitaker-oconnor.com,28,No,0
ORD1815,07-11-2025,08-11-2025,CUST858,Daniel Pratt,Corporate,PROD6064,Monitor,Electronics,South,New York,South James,1,4770,5,4531.5,2898.76,1632.74,Credit Card,Returned,Larson and Sons,douglasbarbara@hill-rose.com,46,No,0
ORD1816,01-08-2025,05-08-2025,CUST296,Stephen Williams,Corporate,PROD8185,Laptop,Electronics,North,Nebraska,Randallfurt,7,3915,15,23294.25,20359.54,2934.71,Cash,Delivered,"Montoya, Russell and Johnson",melindapearson@kirk-smith.com,7,Yes,40
ORD1817,06-04-2025,11-04-2025,CUST986,Jamie Brewer,Corporate,PROD9111,Stapler,Office Supplies,South,Delaware,West Laura,1,860,15,731,447.61,283.39,Net Banking,Cancelled,Gomez-Pugh,ycalhoun@thomas-stephens.com,23,No,0
ORD1818,01-12-2025,08-12-2025,CUST845,Brent Smith,Consumer,PROD1290,Headphones,Electronics,South,New Jersey,Lauraton,6,1791,5,10208.7,6701.73,3506.97,Credit Card,Returned,"Solomon, Ortega and Price",millertamara@wilson-turner.com,11,No,0
ORD1819,23-12-2024,24-12-2024,CUST185,Amber Boyd,Home Office,PROD3714,Bookshelf,Furniture,South,Michigan,Lake Gary,8,4571,0,36568,27111.97,9456.03,UPI,Delivered,"Meyers, Watts and Daniels",william97@shaw.com,2,Yes,26
ORD1820,24-11-2025,29-11-2025,CUST307,Pamela Johnson,Home Office,PROD9599,Snacks,Grocery,North,North Carolina,Kathyton,1,1937,10,1743.3,1399.41,343.89,Credit Card,Returned,Mcdonald LLC,rreynolds@jackson-david.com,21,No,0
ORD1821,24-02-2024,27-02-2024,CUST859,Alexander Wood,Corporate,PROD4832,Pen,Office Supplies,West,Massachusetts,Deanchester,5,4874,15,20714.5,13173.77,7540.73,UPI,Delivered,Palmer-Black,vwells@villegas.com,39,No,0
ORD1822,20-07-2024,23-07-2024,CUST680,Luke Bennett,Consumer,PROD9059,Rice Bag,Grocery,West,Louisiana,Wyattshire,5,4985,15,21186.25,15147.83,6038.42,Credit Card,Delivered,Black Group,jgarcia@martinez.org,44,No,0
ORD1823,03-07-2025,08-07-2025,CUST335,Larry Graham,Corporate,PROD6415,Calculator,Office Supplies,West,California,Port Michael,1,1139,15,968.15,660.62,307.53,Credit Card,Delivered,Anderson PLC,kaitlynclark@green-rice.org,42,No,0
ORD1824,27-11-2024,04-12-2024,CUST296,William Jacobs,Home Office,PROD4572,Office Chair,Furniture,West,Kansas,Byrdstad,7,3181,10,20040.3,14153.57,5886.73,Credit Card,Cancelled,Bailey-Nelson,deborahscott@bennett.com,45,No,0
ORD1825,27-03-2024,30-03-2024,CUST673,Michael Hansen,Corporate,PROD9729,Monitor,Electronics,East,Florida,Wandahaven,1,2327,20,1861.6,1547.93,313.67,Net Banking,Cancelled,"Burke, Beasley and Jenkins",kellywilliams@walker.com,17,No,0
ORD1826,09-12-2025,15-12-2025,CUST796,Jared Barber,Corporate,PROD6942,Sofa,Furniture,East,Pennsylvania,Lake Kelly,10,4239,20,33912,27252.72,6659.28,UPI,Pending,"Morris, Sheppard and Riggs",christina64@lambert.com,12,No,0
ORD1827,03-08-2024,06-08-2024,CUST729,Robert Marquez,Corporate,PROD8397,Headphones,Electronics,West,Oregon,Nortonstad,7,1533,0,10731,7858.9,2872.1,Credit Card,Returned,"Gray, Everett and Little",swalters@powell.com,37,No,0
ORD1828,13-06-2024,16-06-2024,CUST485,Scott Andrade,Home Office,PROD5677,Pen,Office Supplies,South,Washington,North Eileen,5,1611,10,7249.5,5644.4,1605.1,Credit Card,Returned,Johnson and Sons,lcarr@figueroa.info,32,No,0
ORD1829,10-04-2024,14-04-2024,CUST852,Cassandra Powell,Consumer,PROD1370,Headphones,Electronics,South,Iowa,East Janice,5,1859,15,7900.75,4930.45,2970.3,UPI,Returned,Spencer-Nguyen,vasquezmichael@franklin.com,33,No,0
ORD1830,22-07-2024,23-07-2024,CUST726,Melissa Ramirez,Corporate,PROD5623,Cooking Oil,Grocery,South,Kansas,South Stevenshire,3,4962,20,11908.8,9334.46,2574.34,Net Banking,Returned,Stewart-Weaver,laura55@richards.net,47,No,0
ORD1831,28-08-2025,03-09-2025,CUST889,Luis Gardner,Corporate,PROD3992,Headphones,Electronics,North,Wisconsin,Jerrymouth,4,1569,20,5020.8,4165.21,855.59,UPI,Delivered,"Davila, Brown and Wilkins",nataliekeller@reed-davidson.com,10,No,0
ORD1832,28-07-2025,02-08-2025,CUST309,Walter Clark,Home Office,PROD2384,Notebook,Office Supplies,South,Montana,South Alyssa,10,3482,15,29597,24916.54,4680.46,UPI,Returned,Young-Miller,baileyjonathan@campbell.com,1,Yes,30
ORD1833,17-12-2025,24-12-2025,CUST881,Robert Jones,Home Office,PROD5487,Rice Bag,Grocery,West,Missouri,Gregorymouth,1,3264,20,2611.2,1968.64,642.56,Credit Card,Pending,Villa-King,yhenderson@keller.com,17,No,0
ORD1834,29-02-2024,03-03-2024,CUST716,Amanda Garcia,Home Office,PROD7812,Sofa,Furniture,East,Kentucky,Gonzalesmouth,2,2144,15,3644.8,3010.07,634.73,UPI,Returned,Robertson-Marks,harrisonanthony@lindsey.com,44,No,0
ORD1835,30-03-2025,03-04-2025,CUST669,Alexa Porter,Corporate,PROD6892,File Folder,Office Supplies,North,Illinois,Howardfort,3,2657,20,6376.8,4778.76,1598.04,Net Banking,Pending,"Guerra, Morales and Villegas",maxwellantonio@wise.com,6,Yes,33
ORD1836,27-07-2025,03-08-2025,CUST696,Tyler Kline,Home Office,PROD9184,File Folder,Office Supplies,West,North Carolina,Clarketon,10,2750,5,26125,20902.58,5222.42,Credit Card,Returned,Schultz Ltd,kingrobert@little-bates.net,21,No,0
ORD1837,02-02-2025,09-02-2025,CUST917,Phillip Craig,Consumer,PROD3237,Rice Bag,Grocery,East,Hawaii,Smithfort,3,3915,20,9396,7627.51,1768.49,UPI,Cancelled,"Whitehead, King and Nelson",allenjoshua@cabrera.info,8,Yes,23
ORD1838,25-11-2024,28-11-2024,CUST749,Jennifer Jackson,Home Office,PROD7848,Calculator,Office Supplies,West,Rhode Island,Lake Michael,9,599,5,5121.45,4039.3,1082.15,Cash,Delivered,Martin-Meyer,monique56@brown.com,34,No,0
ORD1839,14-10-2024,16-10-2024,CUST149,Lorraine Pineda,Consumer,PROD2554,Bookshelf,Furniture,North,Alaska,West Mary,10,4144,15,35224,28898.78,6325.22,Credit Card,Pending,Warner-Morales,tgregory@bond-rose.com,19,No,0
ORD1840,06-12-2024,12-12-2024,CUST925,Megan Johnson,Home Office,PROD7886,Cooking Oil,Grocery,West,California,Port Monica,6,4827,0,28962,17589.16,11372.84,UPI,Delivered,Ingram-White,henry39@larsen-webb.com,30,No,0
ORD1841,17-10-2025,21-10-2025,CUST180,Sara Smith,Consumer,PROD2820,Headphones,Electronics,North,Oregon,Nguyenborough,1,4787,5,4547.65,3704.23,843.42,Credit Card,Returned,Lewis Inc,librian@wilson.com,21,No,0
ORD1842,21-02-2025,27-02-2025,CUST945,Aaron Beck,Corporate,PROD8505,Notebook,Office Supplies,West,Illinois,North Gregory,3,1343,5,3827.55,3237.81,589.74,Credit Card,Returned,Day-Sullivan,millertheresa@elliott-price.com,18,No,0
ORD1843,07-10-2025,08-10-2025,CUST751,Paula Martin,Home Office,PROD6832,Mouse,Electronics,South,Maine,South Mary,5,3404,5,16169,11018.46,5150.54,Net Banking,Returned,Diaz Inc,martinezlori@smith.com,48,No,0
ORD1844,23-06-2024,27-06-2024,CUST133,Patrick Wilkins,Corporate,PROD8049,Monitor,Electronics,East,Maryland,Kellyborough,1,769,20,615.2,471.23,143.97,UPI,Returned,Porter Group,ujennings@olson-johnson.com,20,No,0
ORD1845,18-06-2025,19-06-2025,CUST778,William Cannon,Corporate,PROD7043,Laptop,Electronics,East,Wisconsin,Port Carrie,7,2168,5,14417.2,12667.79,1749.41,UPI,Delivered,"Warren, Morgan and Hooper",melissa44@douglas.net,42,No,0
ORD1846,12-09-2025,19-09-2025,CUST875,Toni Hill,Home Office,PROD7359,Juice Pack,Grocery,West,Indiana,West Caitlin,4,3699,5,14056.2,12010.29,2045.91,Net Banking,Delivered,Rowe-Miller,janiceho@cantu.com,9,Yes,25
ORD1847,19-04-2025,22-04-2025,CUST959,Perry Thomas DDS,Corporate,PROD3749,Juice Pack,Grocery,East,Illinois,East Erinmouth,8,2903,5,22062.8,19154.08,2908.72,Cash,Pending,Lewis Inc,ogreen@roach.com,0,Yes,21
ORD1848,09-03-2024,11-03-2024,CUST572,Christina Schneider,Home Office,PROD5052,Snacks,Grocery,East,Massachusetts,Reyesborough,5,693,15,2945.25,2395.18,550.07,Credit Card,Cancelled,Allen Group,kristinehaas@dawson-porter.com,8,Yes,39
ORD1849,09-05-2025,13-05-2025,CUST584,George Sherman,Consumer,PROD5360,Monitor,Electronics,South,Kentucky,Jonathanhaven,8,1788,20,11443.2,8416.05,3027.15,Credit Card,Delivered,"Ray, Brewer and Thomas",choithomas@edwards.info,41,No,0
ORD1850,06-01-2026,13-01-2026,CUST548,Kurt Huff,Consumer,PROD2945,Bookshelf,Furniture,East,Pennsylvania,North Michael,1,3304,15,2808.4,1931.45,876.95,Cash,Delivered,"Myers, Schultz and Hall",ericharrison@howard-ortiz.com,21,No,0
ORD1851,19-08-2025,24-08-2025,CUST699,Samantha Wise,Consumer,PROD4238,Sofa,Furniture,East,Mississippi,Jameschester,4,1194,20,3820.8,2637.78,1183.02,UPI,Returned,Estrada PLC,kaylee88@harmon-mckinney.com,8,Yes,37
ORD1852,18-02-2025,19-02-2025,CUST292,Brian Perez,Consumer,PROD9778,Stapler,Office Supplies,West,New Hampshire,Youngside,5,4741,0,23705,15482.7,8222.3,Cash,Delivered,Peters PLC,heather41@berry.com,14,No,0
ORD1853,25-04-2024,27-04-2024,CUST558,John Allen,Home Office,PROD5134,Mouse,Electronics,West,Florida,New Kennethchester,8,1929,0,15432,13266.28,2165.72,Credit Card,Pending,Miller-Porter,larry51@combs.com,8,Yes,21
ORD1854,14-03-2024,17-03-2024,CUST480,Teresa Graham,Home Office,PROD2189,Mouse,Electronics,North,California,East Matthewfort,8,2923,5,22214.8,19886.47,2328.33,Cash,Delivered,Rodriguez Group,andersonmadison@bates.net,37,No,0
ORD1855,16-03-2025,23-03-2025,CUST639,Ricky Griffin,Corporate,PROD4395,Juice Pack,Grocery,South,New York,Smithburgh,10,2178,10,19602,17087.04,2514.96,Cash,Delivered,Johnson-Mcdonald,xlowe@williams-lewis.com,16,No,0
ORD1856,11-05-2024,17-05-2024,CUST917,Carl Thomas,Home Office,PROD4633,Keyboard,Electronics,South,Louisiana,Klineburgh,7,1015,20,5684,4921.44,762.56,Credit Card,Returned,"Allen, Romero and Martin",baldwindebra@yates.org,3,Yes,21
ORD1857,07-07-2024,14-07-2024,CUST392,Michael Colon,Home Office,PROD9951,Juice Pack,Grocery,West,Texas,Josephville,7,1596,20,8937.6,7407.08,1530.52,UPI,Cancelled,"Walton, Alexander and Gray",terri98@dennis.com,1,Yes,49
ORD1858,28-10-2025,04-11-2025,CUST799,Savannah Bridges,Corporate,PROD4306,Sugar,Grocery,South,Tennessee,North Amandafort,2,4983,20,7972.8,5424.92,2547.88,Cash,Pending,Smith and Sons,fisherdeborah@boyd.com,38,No,0
ORD1859,01-11-2024,08-11-2024,CUST135,Cody Walker,Corporate,PROD2738,Dining Table,Furniture,East,Montana,Lake Jonborough,5,246,15,1045.5,788.67,256.83,Cash,Pending,"Rodriguez, Hammond and Velez",nmcfarland@schneider-velez.com,22,No,0
ORD1860,15-05-2025,17-05-2025,CUST367,Kimberly Rodriguez,Home Office,PROD6632,Sugar,Grocery,West,New Jersey,Lake Thomas,10,3647,10,32823,23972.5,8850.5,Credit Card,Pending,King LLC,shelly45@collins-white.com,50,No,0
ORD1861,09-07-2024,16-07-2024,CUST253,Timothy Parker,Corporate,PROD5448,Keyboard,Electronics,South,Washington,North Lancechester,9,3454,0,31086,19045.47,12040.53,Cash,Cancelled,Kirk-Salazar,nataliemcmahon@stevenson-pena.info,12,No,0
ORD1862,30-07-2025,03-08-2025,CUST979,Samantha Jackson,Home Office,PROD2587,Keyboard,Electronics,East,Wyoming,Davidport,6,1225,10,6615,5149.29,1465.71,Cash,Cancelled,Stephenson Ltd,alee@wise.biz,36,No,0
ORD1863,18-10-2025,22-10-2025,CUST300,Anthony Williams,Consumer,PROD4540,Monitor,Electronics,East,Nebraska,Arellanostad,2,871,10,1567.8,1387.92,179.88,Net Banking,Pending,Larson-Krueger,odean@deleon.com,12,No,0
ORD1864,13-12-2025,17-12-2025,CUST973,Laura Brennan,Consumer,PROD7334,Cooking Oil,Grocery,West,Rhode Island,New Chris,7,1386,0,9702,6862.8,2839.2,UPI,Cancelled,Smith-Dominguez,wilsonderrick@bell.com,30,No,0
ORD1865,30-03-2024,05-04-2024,CUST800,Jennifer Evans,Home Office,PROD7214,File Folder,Office Supplies,East,Texas,Williamberg,3,3121,15,7958.55,5688.61,2269.94,Net Banking,Delivered,"Ramos, Davila and Wilson",robertsonelizabeth@rhodes.net,13,No,0
ORD1866,19-10-2025,22-10-2025,CUST843,Zachary Black,Home Office,PROD9186,Headphones,Electronics,South,Illinois,Port Marychester,8,4257,15,28947.6,18447.85,10499.75,UPI,Delivered,Miller-Rodriguez,brandon24@horton.info,4,Yes,38
ORD1867,26-07-2025,01-08-2025,CUST481,Melanie Key,Home Office,PROD4418,Snacks,Grocery,North,Pennsylvania,North Danielview,7,4405,20,24668,16157.86,8510.14,Credit Card,Pending,"Frost, Lane and Sheppard",elizabeth94@stanley.org,6,Yes,29
ORD1868,30-12-2025,06-01-2026,CUST206,Michael Wolfe,Consumer,PROD9208,Juice Pack,Grocery,South,Georgia,Lake Shawn,1,2099,15,1784.15,1486.01,298.14,Credit Card,Returned,"Hunt, Adams and Tanner",katherine26@buckley.com,3,Yes,21
ORD1869,11-02-2024,13-02-2024,CUST358,Nathaniel Henderson,Consumer,PROD8245,Sugar,Grocery,West,Alaska,West John,9,3927,5,33575.85,26165.76,7410.09,Net Banking,Cancelled,Jones PLC,jbartlett@david.biz,38,No,0
ORD1870,30-01-2026,02-02-2026,CUST250,Paul Pace,Consumer,PROD5178,Headphones,Electronics,South,Wyoming,Lake Patricia,1,1809,15,1537.65,1368.64,169.01,UPI,Cancelled,"Martinez, Martinez and Rich",adamvargas@peterson-beard.com,31,No,0
ORD1871,09-04-2025,15-04-2025,CUST739,John White,Corporate,PROD6239,Stapler,Office Supplies,North,Massachusetts,Carrieland,4,3048,10,10972.8,8829,2143.8,UPI,Delivered,Cook-Hanson,cassandrahart@walsh.net,14,No,0
ORD1872,26-01-2025,28-01-2025,CUST572,Charles Bennett,Consumer,PROD1051,Sugar,Grocery,South,Kentucky,Lawrencetown,1,2629,0,2629,1830.13,798.87,Credit Card,Cancelled,Clements Inc,jonestimothy@clark-curtis.org,25,No,0
ORD1873,03-04-2025,05-04-2025,CUST663,David Golden,Home Office,PROD1941,Study Table,Furniture,East,Alabama,South Andrew,7,4737,5,31501.05,22954.54,8546.51,UPI,Delivered,"Ball, Howell and Walters",robert45@smith.com,40,No,0
ORD1874,12-02-2024,18-02-2024,CUST880,Brandon Pineda,Home Office,PROD2821,Study Table,Furniture,South,South Dakota,Wrighttown,4,631,20,2019.2,1459.29,559.91,Net Banking,Pending,"Yu, Dunn and Williams",xtran@robinson.com,0,Yes,25
ORD1875,25-12-2024,26-12-2024,CUST395,Sarah Wise,Home Office,PROD6044,Study Table,Furniture,East,Mississippi,North Ronald,10,3640,20,29120,18028.96,11091.04,Net Banking,Pending,Wallace Ltd,pamela94@smith.net,50,No,0
ORD1876,14-08-2024,21-08-2024,CUST564,Christina Brock,Corporate,PROD8967,Notebook,Office Supplies,East,Tennessee,Colinfort,1,656,10,590.4,378.64,211.76,UPI,Pending,"Brown, Woodard and Buchanan",kimberlyhawkins@davis.com,25,No,0
ORD1877,24-07-2025,27-07-2025,CUST646,Kyle Johnson,Home Office,PROD2392,Office Chair,Furniture,South,Tennessee,West Hectormouth,4,3774,10,13586.4,10557.47,3028.93,Credit Card,Delivered,Mathews-Little,hollowaykatie@griffin-adams.com,50,No,0
ORD1878,15-10-2024,18-10-2024,CUST376,Heidi Brooks,Home Office,PROD7485,Notebook,Office Supplies,East,Kansas,Douglaschester,5,2589,5,12297.75,8031.58,4266.17,Net Banking,Pending,"Jones, Braun and Gonzales",brenda17@villa-barron.info,33,No,0
ORD1879,28-06-2024,05-07-2024,CUST190,William Ramos,Home Office,PROD3643,Notebook,Office Supplies,South,Rhode Island,North James,4,3809,5,14474.2,12801.69,1672.51,UPI,Delivered,Cohen Inc,patricia69@tate.net,50,No,0
ORD1880,26-07-2025,27-07-2025,CUST919,Lisa Blair,Corporate,PROD1445,Cooking Oil,Grocery,North,Vermont,East Maryport,6,4256,15,21705.6,16087.72,5617.88,Credit Card,Delivered,Brock Ltd,edwardwhite@thornton.info,26,No,0
ORD1881,23-08-2024,29-08-2024,CUST234,Mariah Maldonado,Corporate,PROD8352,Stapler,Office Supplies,East,Pennsylvania,New Kimberly,1,1765,0,1765,1192.8,572.2,UPI,Cancelled,"Moore, Bender and Brown",roblessheila@clark.com,23,No,0
ORD1882,24-06-2025,25-06-2025,CUST880,Anthony Thompson,Home Office,PROD4132,Pen,Office Supplies,South,Illinois,Tarashire,2,3275,0,6550,4654.1,1895.9,Cash,Returned,Nelson-Carrillo,beckersarah@cervantes.net,41,No,0
ORD1883,12-12-2024,18-12-2024,CUST147,Lisa Bryan,Corporate,PROD5642,Stapler,Office Supplies,North,Florida,Alishachester,5,1409,0,7045,5606.7,1438.3,Net Banking,Cancelled,Jones-Gregory,christine94@odom.com,1,Yes,35
ORD1884,14-08-2024,18-08-2024,CUST907,Crystal Jackson MD,Corporate,PROD2996,Office Chair,Furniture,East,Kentucky,Boydhaven,10,3294,20,26352,18226.72,8125.28,UPI,Returned,"Kelly, Peck and Garcia",joseph45@dudley-murray.com,31,No,0
ORD1885,09-01-2026,13-01-2026,CUST310,Jeremy Smith,Home Office,PROD2377,Study Table,Furniture,East,Kentucky,South Debra,7,4510,5,29991.5,25692.93,4298.57,Cash,Delivered,"Gross, Thomas and Weber",pachecomatthew@lynch.com,13,No,0
ORD1886,06-08-2025,12-08-2025,CUST541,Anthony Arias,Home Office,PROD3641,Stapler,Office Supplies,West,Alabama,Garyport,8,4879,10,35128.8,30597.35,4531.45,Cash,Pending,"Snyder, Mendoza and Collins",gregory02@richards-logan.com,4,Yes,48
ORD1887,12-11-2025,15-11-2025,CUST348,Jacob Owens,Home Office,PROD1896,Stapler,Office Supplies,North,New Jersey,Matthewside,7,4775,10,30082.5,21761.94,8320.56,Credit Card,Pending,Buchanan-Golden,juan89@gonzales-hammond.org,37,No,0
ORD1888,24-06-2025,26-06-2025,CUST825,Elijah Fox,Consumer,PROD2667,Mouse,Electronics,West,Arkansas,West Kimberly,7,4124,15,24537.8,20040.02,4497.78,Cash,Delivered,Foster Ltd,johnsonsandy@hampton.com,11,No,0
ORD1889,01-03-2024,06-03-2024,CUST665,Barry Moore,Consumer,PROD8624,Laptop,Electronics,East,Arizona,East Hannah,9,2260,20,16272,10188.89,6083.11,Net Banking,Delivered,Swanson-Peck,curtis96@miller.com,6,Yes,39
ORD1890,12-09-2025,16-09-2025,CUST944,Michael Grant,Corporate,PROD4614,Stapler,Office Supplies,East,Montana,Johnsonside,9,2524,10,20444.4,15841.71,4602.69,UPI,Delivered,Long LLC,lopezkristi@walker.com,36,No,0
ORD1891,10-11-2024,14-11-2024,CUST291,Derek Bray,Home Office,PROD8428,File Folder,Office Supplies,North,Minnesota,Pattersonhaven,1,2695,10,2425.5,1727.94,697.56,Credit Card,Cancelled,"Coffey, Rich and Cooper",chris91@moore.com,23,No,0
ORD1892,19-07-2025,25-07-2025,CUST838,Ricky Turner,Corporate,PROD6414,Stapler,Office Supplies,South,Massachusetts,Lake Virginiaville,7,2026,20,11345.6,8447.15,2898.45,Cash,Cancelled,Escobar and Sons,armstrongraven@hendrix.com,49,No,0
ORD1893,28-05-2024,04-06-2024,CUST652,Charles Savage,Home Office,PROD1416,Pen,Office Supplies,South,Maine,New Lori,5,3042,15,12928.5,9816.91,3111.59,Cash,Delivered,"Larson, Fernandez and Leonard",ohill@williams-adkins.net,12,No,0
ORD1894,16-07-2024,19-07-2024,CUST403,Alexander Turner,Home Office,PROD2044,Keyboard,Electronics,North,Idaho,West Dustinville,4,4991,10,17967.6,15898.72,2068.88,Cash,Cancelled,Parker LLC,morgangomez@park.net,7,Yes,22
ORD1895,07-08-2024,14-08-2024,CUST499,Felicia Wang,Home Office,PROD1772,Mouse,Electronics,North,Alabama,Roseborough,8,874,15,5943.2,4941.82,1001.38,Credit Card,Returned,"Shaw, Hernandez and Vega",karina33@andrews.com,2,Yes,27
ORD1896,15-03-2024,22-03-2024,CUST181,Steve Hodge,Consumer,PROD3316,File Folder,Office Supplies,East,Vermont,Brittanyhaven,1,2237,10,2013.3,1606.66,406.64,Credit Card,Cancelled,Palmer-Novak,mcculloughyolanda@martin.org,38,No,0
ORD1897,03-02-2025,06-02-2025,CUST652,Benjamin Perry,Home Office,PROD8055,Stapler,Office Supplies,South,North Dakota,Christopherstad,8,540,20,3456,2237.12,1218.88,Cash,Returned,"Hayes, Burns and Marks",jenniferstone@turner.com,37,No,0
